,index,Symbol,Security,Sector,GICS Sub-Industry,Open,Low,Close,High,beta,forwardPE,averageVolume,marketCap,Trailing PE
358,358,PH,Parker-Hannifin,Industrials,Industrial Machinery,"0    290.549988
Name: Open, dtype: float64","0    286.190002
Name: Low, dtype: float64","0    286.869995
Name: Close, dtype: float64","0    290.709991
Name: High, dtype: float64",1.7326679999999999,19.71615,853027,36948856832,31.317686
359,359,PAYX,Paychex Inc.,Information Technology,Data Processing & Outsourced Services,"0    87.800003
Name: Open, dtype: float64","0    87.800003
Name: Low, dtype: float64","0    89.32
Name: Close, dtype: float64","0    89.629997
Name: High, dtype: float64",0.8996839999999999,28.355555,1556679,32211562496,30.48464
360,360,PAYC,Paycom,Information Technology,Application Software,"0    399.600006
Name: Open, dtype: float64","0    395.730011
Name: Low, dtype: float64","0    408.769989
Name: Close, dtype: float64","0    410.540009
Name: High, dtype: float64",1.4826679999999999,97.55847,376691,23557822464,145.10828
361,361,PYPL,PayPal,Information Technology,Data Processing & Outsourced Services,"0    248.850006
Name: Open, dtype: float64","0    244.139999
Name: Low, dtype: float64","0    244.259995
Name: Close, dtype: float64","0    249.649994
Name: High, dtype: float64",1.116071,53.80176,9024220,286196989952,92.17358
362,362,PNR,Pentair plc,Industrials,Industrial Machinery,"0    58.650002
Name: Open, dtype: float64","0    57.919998
Name: Low, dtype: float64","0    58.130001
Name: Close, dtype: float64","0    58.720001
Name: High, dtype: float64",1.157563,21.690298,1102093,9669693440,27.667776
363,363,PBCT,People's United Financial,Financials,Thrifts & Mortgage Finance,"0    14.61
Name: Open, dtype: float64","0    14.33
Name: Low, dtype: float64","0    14.45
Name: Close, dtype: float64","0    14.62
Name: High, dtype: float64",1.245798,12.78761,5187653,6139328000,12.5543
364,364,PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,"0    141.039993
Name: Open, dtype: float64","0    139.919998
Name: Low, dtype: float64","0    141.330002
Name: Close, dtype: float64","0    141.779999
Name: High, dtype: float64",0.582457,23.321783,3829714,195312402432,27.986137
365,365,PKI,PerkinElmer,Health Care,Health Care Equipment,"0    150.089996
Name: Open, dtype: float64","0    149.720001
Name: Low, dtype: float64","0    151.259995
Name: Close, dtype: float64","0    152.070007
Name: High, dtype: float64",1.186449,17.110859,955143,16937186304,41.002983
366,366,PRGO,Perrigo,Health Care,Pharmaceuticals,"0    43.32
Name: Open, dtype: float64","0    43.099998
Name: Low, dtype: float64","0    43.27
Name: Close, dtype: float64","0    43.82
Name: High, dtype: float64",1.178046,10.109813,1043680,5905966080,0.0
367,367,PFE,Pfizer Inc.,Health Care,Pharmaceuticals,"0    36.790001
Name: Open, dtype: float64","0    36.459999
Name: Low, dtype: float64","0    36.5
Name: Close, dtype: float64","0    36.810001
Name: High, dtype: float64",0.638655,11.774194,46477511,202881597440,23.732120000000002
368,368,PM,Philip Morris International,Consumer Staples,Tobacco,"0    81.43
Name: Open, dtype: float64","0    81.010002
Name: Low, dtype: float64","0    81.699997
Name: Close, dtype: float64","0    82.029999
Name: High, dtype: float64",0.7920159999999999,14.134947,5516166,127233032192,16.555218
369,369,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"0    75.400002
Name: Open, dtype: float64","0    73.940002
Name: Low, dtype: float64","0    75.389999
Name: Close, dtype: float64","0    75.959999
Name: High, dtype: float64",1.659138,24.637255,3781120,32930351104,0.0
370,370,PNW,Pinnacle West Capital,Utilities,Multi-Utilities,"0    77.589996
Name: Open, dtype: float64","0    76.769997
Name: Low, dtype: float64","0    77.940002
Name: Close, dtype: float64","0    78.150002
Name: High, dtype: float64",0.24894899999999998,15.525897,891456,8775810048,13.890573
371,371,PXD,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,"0    134.529999
Name: Open, dtype: float64","0    130.919998
Name: Low, dtype: float64","0    132.130005
Name: Close, dtype: float64","0    134.529999
Name: High, dtype: float64",1.9322469999999998,20.710031999999998,2529216,28567433216,126.92603
372,372,PNC,PNC Financial Services,Financials,Regional Banks,"0    156.0
Name: Open, dtype: float64","0    154.660004
Name: Low, dtype: float64","0    156.259995
Name: Close, dtype: float64","0    156.429993
Name: High, dtype: float64",1.362394,12.6321745,2306806,66254237696,9.395142
373,373,POOL,Pool Corporation,Consumer Discretionary,Distributors,"0    360.910004
Name: Open, dtype: float64","0    357.779999
Name: Low, dtype: float64","0    366.23999
Name: Close, dtype: float64","0    368.369995
Name: High, dtype: float64",0.718487,39.852013,406041,14707685376,46.01583
374,374,PPG,PPG Industries,Materials,Specialty Chemicals,"0    146.0
Name: Open, dtype: float64","0    142.770004
Name: Low, dtype: float64","0    144.550003
Name: Close, dtype: float64","0    146.410004
Name: High, dtype: float64",1.107668,20.858587,1206129,34143289344,31.839209
375,375,PPL,PPL Corp.,Utilities,Electric Utilities,"0    28.030001
Name: Open, dtype: float64","0    27.82
Name: Low, dtype: float64","0    27.969999
Name: Close, dtype: float64","0    28.139999
Name: High, dtype: float64",0.746323,11.369918,4750606,21504090112,13.887786
376,376,PFG,Principal Financial Group,Financials,Life & Health Insurance,"0    54.360001
Name: Open, dtype: float64","0    53.560001
Name: Low, dtype: float64","0    53.68
Name: Close, dtype: float64","0    54.59
Name: High, dtype: float64",1.641281,8.771242,1566611,14747399168,12.1750965
377,377,PG,Procter & Gamble,Consumer Staples,Personal Products,"0    132.529999
Name: Open, dtype: float64","0    131.259995
Name: Low, dtype: float64","0    131.929993
Name: Close, dtype: float64","0    133.800003
Name: High, dtype: float64",0.375525,22.17311,6705451,327134937088,25.211159
378,378,PGR,Progressive Corp.,Financials,Property & Casualty Insurance,"0    95.940002
Name: Open, dtype: float64","0    95.330002
Name: Low, dtype: float64","0    96.059998
Name: Close, dtype: float64","0    96.849998
Name: High, dtype: float64",0.45588199999999995,16.793707,2529782,56223911936,11.129649
379,379,PLD,Prologis,Real Estate,Industrial REITs,"0    97.730003
Name: Open, dtype: float64","0    97.110001
Name: Low, dtype: float64","0    100.339996
Name: Close, dtype: float64","0    101.209999
Name: High, dtype: float64",0.8135500000000001,85.0339,2712425,74173628416,44.935062
380,380,PRU,Prudential Financial,Financials,Life & Health Insurance,"0    84.769997
Name: Open, dtype: float64","0    83.610001
Name: Low, dtype: float64","0    84.010002
Name: Close, dtype: float64","0    84.849998
Name: High, dtype: float64",1.704831,7.180342,2135088,33267961856,0.0
381,381,PEG,Public Service Enterprise Group (PSEG),Utilities,Electric Utilities,"0    58.0
Name: Open, dtype: float64","0    57.560001
Name: Low, dtype: float64","0    59.259998
Name: Close, dtype: float64","0    59.450001
Name: High, dtype: float64",0.504726,17.327484,2379224,29976551424,15.718833
382,382,PSA,Public Storage,Real Estate,Specialized REITs,"0    219.539993
Name: Open, dtype: float64","0    218.580002
Name: Low, dtype: float64","0    224.979996
Name: Close, dtype: float64","0    226.0
Name: High, dtype: float64",0.080357,30.861454,882525,39331450880,34.66564
383,383,PHM,PulteGroup,Consumer Discretionary,Homebuilding,"0    44.48
Name: Open, dtype: float64","0    44.220001
Name: Low, dtype: float64","0    46.689999
Name: Close, dtype: float64","0    47.110001
Name: High, dtype: float64",1.403886,8.12,3101225,12517308416,9.757576
384,384,PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","0    98.0
Name: Open, dtype: float64","0    97.690002
Name: Low, dtype: float64","0    99.230003
Name: Close, dtype: float64","0    100.730003
Name: High, dtype: float64",2.33876,15.219326,1138777,7055272960,0.0
385,385,QRVO,Qorvo,Information Technology,Semiconductors,"0    188.479996
Name: Open, dtype: float64","0    185.639999
Name: Low, dtype: float64","0    186.029999
Name: Close, dtype: float64","0    191.824997
Name: High, dtype: float64",1.510504,19.198143,1144912,21217466368,49.032684
386,386,PWR,Quanta Services Inc.,Industrials,Construction & Engineering,"0    78.620003
Name: Open, dtype: float64","0    78.129997
Name: Low, dtype: float64","0    79.269997
Name: Close, dtype: float64","0    79.860001
Name: High, dtype: float64",1.242121,19.009592,1397564,11007510528,29.337528
387,387,QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,"0    164.720001
Name: Open, dtype: float64","0    164.440002
Name: Low, dtype: float64","0    164.600006
Name: Close, dtype: float64","0    167.940002
Name: High, dtype: float64",1.365021,20.626568,8044817,186162610176,36.41593
388,388,DGX,Quest Diagnostics,Health Care,Health Care Services,"0    126.089996
Name: Open, dtype: float64","0    125.220001
Name: Low, dtype: float64","0    127.360001
Name: Close, dtype: float64","0    127.639999
Name: High, dtype: float64",1.0640749999999999,12.015094,1243629,17163797504,15.70407
389,389,RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","0    107.650002
Name: Open, dtype: float64","0    106.360001
Name: Low, dtype: float64","0    106.589996
Name: Close, dtype: float64","0    109.339996
Name: High, dtype: float64",1.467436,16.474497,1495158,7792133632,0.0
390,390,RJF,"Raymond James Financial, Inc.",Financials,Investment Banking & Brokerage,"0    103.529999
Name: Open, dtype: float64","0    102.720001
Name: Low, dtype: float64","0    103.480003
Name: Close, dtype: float64","0    104.120003
Name: High, dtype: float64",1.347163,13.13198,715337,14240090112,17.749573
391,391,RTX,Raytheon Technologies,Industrials,Aerospace & Defense,"0    69.470001
Name: Open, dtype: float64","0    68.610001
Name: Low, dtype: float64","0    68.839996
Name: Close, dtype: float64","0    69.529999
Name: High, dtype: float64",1.006302,,8131314,104548679680,0.0
392,392,O,Realty Income Corporation,Real Estate,Retail REITs,"0    58.200001
Name: Open, dtype: float64","0    58.02
Name: Low, dtype: float64","0    58.98
Name: Close, dtype: float64","0    59.18
Name: High, dtype: float64",0.638655,41.82979,2899764,22021832704,49.109077
393,393,REG,Regency Centers Corporation,Real Estate,Retail REITs,"0    47.099998
Name: Open, dtype: float64","0    46.240002
Name: Low, dtype: float64","0    48.169998
Name: Close, dtype: float64","0    48.669998
Name: High, dtype: float64",1.02521,44.192657,1200522,8173485056,173.89891
394,394,REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,"0    536.780029
Name: Open, dtype: float64","0    529.309998
Name: Low, dtype: float64","0    542.27002
Name: Close, dtype: float64","0    543.98999
Name: High, dtype: float64",0.298319,14.151096,911412,57863462912,19.873562
395,395,RF,Regions Financial Corp.,Financials,Regional Banks,"0    18.360001
Name: Open, dtype: float64","0    17.98
Name: Low, dtype: float64","0    18.15
Name: Close, dtype: float64","0    18.4
Name: High, dtype: float64",1.596638,11.634616,9095719,17432057856,22.945637
396,396,RSG,Republic Services Inc,Industrials,Environmental & Facilities Services,"0    94.589996
Name: Open, dtype: float64","0    94.290001
Name: Low, dtype: float64","0    94.68
Name: Close, dtype: float64","0    95.099998
Name: High, dtype: float64",0.6475839999999999,25.658537,1266896,30176882688,29.67095
397,397,RMD,ResMed,Health Care,Health Care Equipment,"0    215.839996
Name: Open, dtype: float64","0    213.759995
Name: Low, dtype: float64","0    217.960007
Name: Close, dtype: float64","0    218.860001
Name: High, dtype: float64",0.283088,39.992664,469766,31585675264,46.782574
398,398,RHI,Robert Half International,Industrials,Human Resource & Employment Services,"0    64.349998
Name: Open, dtype: float64","0    64.290001
Name: Low, dtype: float64","0    66.690002
Name: Close, dtype: float64","0    67.019997
Name: High, dtype: float64",1.642857,21.512905,1133306,7601326592,23.375397
399,399,ROK,Rockwell Automation Inc.,Industrials,Electrical Components & Equipment,"0    261.48999
Name: Open, dtype: float64","0    260.130005
Name: Low, dtype: float64","0    263.970001
Name: Close, dtype: float64","0    265.079987
Name: High, dtype: float64",1.369222,27.698847,655714,30665658368,30.099201
400,400,ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,"0    37.0
Name: Open, dtype: float64","0    36.619999
Name: Low, dtype: float64","0    37.759998
Name: Close, dtype: float64","0    37.959999
Name: High, dtype: float64",0.41911699999999996,64.0,1641488,18563721216,74.624504
401,401,ROP,Roper Technologies,Industrials,Industrial Conglomerates,"0    417.75
Name: Open, dtype: float64","0    415.269989
Name: Low, dtype: float64","0    420.519989
Name: Close, dtype: float64","0    423.519989
Name: High, dtype: float64",1.029411,28.743676999999998,553570,44100771840,28.363684
402,402,ROST,Ross Stores,Consumer Discretionary,Apparel Retail,"0    114.18
Name: Open, dtype: float64","0    113.849998
Name: Low, dtype: float64","0    115.059998
Name: Close, dtype: float64","0    116.910004
Name: High, dtype: float64",0.954306,25.28791,2181285,41014632448,133.7907
403,403,RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","0    74.040001
Name: Open, dtype: float64","0    72.269997
Name: Low, dtype: float64","0    72.82
Name: Close, dtype: float64","0    75.160004
Name: High, dtype: float64",2.873949,-5.5545387,5891509,17286375424,0.0
404,404,SPGI,S&P Global Inc.,Financials,Financial Exchanges & Data,"0    317.679993
Name: Open, dtype: float64","0    315.01001
Name: Low, dtype: float64","0    321.940002
Name: Close, dtype: float64","0    324.450012
Name: High, dtype: float64",0.9931719999999999,27.167933,1521282,77461659648,32.268215
405,405,CRM,Salesforce.com,Information Technology,Application Software,"0    221.990005
Name: Open, dtype: float64","0    219.970001
Name: Low, dtype: float64","0    223.440002
Name: Close, dtype: float64","0    224.639999
Name: High, dtype: float64",1.171743,63.84,9050588,205058490368,57.91602
406,406,SBAC,SBA Communications,Real Estate,Specialized REITs,"0    270.859985
Name: Open, dtype: float64","0    267.690002
Name: Low, dtype: float64","0    272.540009
Name: Close, dtype: float64","0    275.440002
Name: High, dtype: float64",0.209033,94.63194,634401,30263660544,0.0
407,407,SLB,Schlumberger Ltd.,Energy,Oil & Gas Equipment & Services,"0    25.549999
Name: Open, dtype: float64","0    24.92
Name: Low, dtype: float64","0    25.35
Name: Close, dtype: float64","0    25.68
Name: High, dtype: float64",2.295168,29.137932,14146846,35287961600,0.0
408,408,STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals","0    61.5
Name: Open, dtype: float64","0    61.169998
Name: Low, dtype: float64","0    61.419998
Name: Close, dtype: float64","0    62.029999
Name: High, dtype: float64",1.245798,11.147005,3173906,15780762624,15.6803665
409,409,SEE,Sealed Air,Materials,Paper Packaging,"0    43.709999
Name: Open, dtype: float64","0    43.470001
Name: Low, dtype: float64","0    44.560001
Name: Close, dtype: float64","0    44.650002
Name: High, dtype: float64",1.222163,13.83851,1036014,6913617408,14.948005
410,410,SRE,Sempra Energy,Utilities,Multi-Utilities,"0    121.089996
Name: Open, dtype: float64","0    120.57
Name: Low, dtype: float64","0    122.870003
Name: Close, dtype: float64","0    123.129997
Name: High, dtype: float64",0.6160709999999999,15.225528,1667480,35444310016,9.442097
411,411,NOW,ServiceNow,Information Technology,Systems Software,"0    527.98999
Name: Open, dtype: float64","0    527.01001
Name: Low, dtype: float64","0    542.190002
Name: Close, dtype: float64","0    543.469971
Name: High, dtype: float64",1.148634,98.58,1346501,105781272576,156.07082
412,412,SHW,Sherwin-Williams,Materials,Specialty Chemicals,"0    727.609985
Name: Open, dtype: float64","0    723.099976
Name: Low, dtype: float64","0    736.219971
Name: Close, dtype: float64","0    737.0
Name: High, dtype: float64",1.011554,27.553143,468222,66866806784,36.374504
413,413,SPG,Simon Property Group Inc,Real Estate,Retail REITs,"0    92.330002
Name: Open, dtype: float64","0    92.019997
Name: Low, dtype: float64","0    95.290001
Name: Close, dtype: float64","0    96.010002
Name: High, dtype: float64",1.524684,27.540462,5612596,31268079616,21.651896999999998
414,414,SWKS,Skyworks Solutions,Information Technology,Semiconductors,"0    163.100006
Name: Open, dtype: float64","0    162.720001
Name: Low, dtype: float64","0    162.940002
Name: Close, dtype: float64","0    168.949997
Name: High, dtype: float64",1.21481,18.858795,1957683,27061401600,33.94583
415,415,SLG,SL Green Realty,Real Estate,Office REITs,"0    61.009998
Name: Open, dtype: float64","0    60.080002
Name: Low, dtype: float64","0    62.080002
Name: Close, dtype: float64","0    62.93
Name: High, dtype: float64",1.71271,-59.123814,1662443,4505120768,23.631520000000002
416,416,SNA,Snap-on,Industrials,Industrial Machinery,"0    173.070007
Name: Open, dtype: float64","0    173.029999
Name: Low, dtype: float64","0    175.490005
Name: Close, dtype: float64","0    176.940002
Name: High, dtype: float64",1.287289,15.246742,460745,9514120192,16.408604
417,417,SO,Southern Company,Utilities,Electric Utilities,"0    60.779999
Name: Open, dtype: float64","0    60.16
Name: Low, dtype: float64","0    60.650002
Name: Close, dtype: float64","0    61.130001
Name: High, dtype: float64",0.388655,18.323263,3751200,64060956672,20.29786
418,418,LUV,Southwest Airlines,Industrials,Airlines,"0    47.099998
Name: Open, dtype: float64","0    46.900002
Name: Low, dtype: float64","0    48.209999
Name: Close, dtype: float64","0    48.450001
Name: High, dtype: float64",1.22689,-321.4,8555553,28466749440,0.0
419,419,SWK,Stanley Black & Decker,Industrials,Industrial Machinery,"0    177.259995
Name: Open, dtype: float64","0    174.410004
Name: Low, dtype: float64","0    176.059998
Name: Close, dtype: float64","0    177.869995
Name: High, dtype: float64",1.46481,18.188015,1109456,28208863232,28.456442
420,420,SBUX,Starbucks Corp.,Consumer Discretionary,Restaurants,"0    102.410004
Name: Open, dtype: float64","0    102.199997
Name: Low, dtype: float64","0    105.459999
Name: Close, dtype: float64","0    105.849998
Name: High, dtype: float64",0.816701,30.836256,6338798,123778400256,133.49367
421,421,STT,State Street Corp.,Financials,Asset Management & Custody Banks,"0    78.660004
Name: Open, dtype: float64","0    76.110001
Name: Low, dtype: float64","0    76.639999
Name: Close, dtype: float64","0    78.790001
Name: High, dtype: float64",,9.763058000000001,2214608,27038439424,12.126582
422,422,STE,STERIS plc,Health Care,Health Care Equipment,"0    188.270004
Name: Open, dtype: float64","0    188.25
Name: Low, dtype: float64","0    189.529999
Name: Close, dtype: float64","0    191.300003
Name: High, dtype: float64",0.5898100000000001,27.037088,387698,16176858112,38.44422
423,423,SYK,Stryker Corp.,Health Care,Health Care Equipment,"0    242.399994
Name: Open, dtype: float64","0    240.679993
Name: Low, dtype: float64","0    245.210007
Name: Close, dtype: float64","0    246.690002
Name: High, dtype: float64",0.8802519999999999,26.857613,1092372,92147712000,53.190887
424,424,SIVB,SVB Financial,Financials,Regional Banks,"0    476.019989
Name: Open, dtype: float64","0    457.51001
Name: Low, dtype: float64","0    462.709991
Name: Close, dtype: float64","0    477.119995
Name: High, dtype: float64",2.146533,27.79039,395748,23983044608,22.552517
425,425,SYF,Synchrony Financial,Financials,Consumer Finance,"0    40.0
Name: Open, dtype: float64","0    39.560001
Name: Low, dtype: float64","0    39.91
Name: Close, dtype: float64","0    40.689999
Name: High, dtype: float64",1.790441,10.728495,5016540,23299139584,17.920969
426,426,SNPS,Synopsys Inc.,Information Technology,Application Software,"0    270.829987
Name: Open, dtype: float64","0    270.829987
Name: Low, dtype: float64","0    273.429993
Name: Close, dtype: float64","0    280.109985
Name: High, dtype: float64",1.094012,38.4571,746075,41843539968,64.035126
427,427,SYY,Sysco Corp.,Consumer Staples,Food Distributors,"0    74.550003
Name: Open, dtype: float64","0    74.150002
Name: Low, dtype: float64","0    77.019997
Name: Close, dtype: float64","0    77.190002
Name: High, dtype: float64",1.367121,24.220123,2980888,39230828544,0.0
428,428,TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,"0    130.119995
Name: Open, dtype: float64","0    129.5
Name: Low, dtype: float64","0    132.300003
Name: Close, dtype: float64","0    132.419998
Name: High, dtype: float64",0.546743,45.778545,3698348,164209442816,45.589252
429,429,TROW,T. Rowe Price Group,Financials,Asset Management & Custody Banks,"0    158.869995
Name: Open, dtype: float64","0    158.059998
Name: Low, dtype: float64","0    159.539993
Name: Close, dtype: float64","0    161.130005
Name: High, dtype: float64",1.1570369999999999,14.219251,1047114,36125118464,17.943989
430,430,TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,"0    201.029999
Name: Open, dtype: float64","0    199.839996
Name: Low, dtype: float64","0    207.050003
Name: Close, dtype: float64","0    207.369995
Name: High, dtype: float64",0.6192219999999999,36.452465,1441604,23833733120,50.206112
431,431,TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods","0    33.389999
Name: Open, dtype: float64","0    33.27
Name: Low, dtype: float64","0    33.689999
Name: Close, dtype: float64","0    33.919998
Name: High, dtype: float64",1.3560919999999999,12.858779,5146803,9345773568,0.0
432,432,TGT,Target Corp.,Consumer Discretionary,General Merchandise Stores,"0    188.5
Name: Open, dtype: float64","0    184.539993
Name: Low, dtype: float64","0    188.300003
Name: Close, dtype: float64","0    188.699997
Name: High, dtype: float64",0.968487,21.71857,3898393,94295556096,24.976788
433,433,TEL,TE Connectivity Ltd.,Information Technology,Electronic Manufacturing Services,"0    130.110001
Name: Open, dtype: float64","0    129.009995
Name: Low, dtype: float64","0    130.380005
Name: Close, dtype: float64","0    131.339996
Name: High, dtype: float64",1.4033609999999999,21.44408,1657082,43162038272,0.0
434,434,FTI,TechnipFMC,Energy,Oil & Gas Equipment & Services,"0    11.84
Name: Open, dtype: float64","0    11.19
Name: Low, dtype: float64","0    11.3
Name: Close, dtype: float64","0    11.86
Name: High, dtype: float64",2.529464,15.915494,7211561,5152246272,0.0
435,435,TDY,Teledyne Technologies,Industrials,Aerospace & Defense,"0    387.75
Name: Open, dtype: float64","0    386.350006
Name: Low, dtype: float64","0    387.75
Name: Close, dtype: float64","0    390.950012
Name: High, dtype: float64",1.074054,33.864628,246811,14328719360,37.992355
436,436,TFX,Teleflex,Health Care,Health Care Equipment,"0    385.790009
Name: Open, dtype: float64","0    383.589996
Name: Low, dtype: float64","0    393.290009
Name: Close, dtype: float64","0    395.48999
Name: High, dtype: float64",1.134978,31.114716,239745,18314217472,50.616474
437,437,TER,Teradyne,Information Technology,Semiconductor Equipment,"0    143.279999
Name: Open, dtype: float64","0    137.889999
Name: Low, dtype: float64","0    138.610001
Name: Close, dtype: float64","0    143.399994
Name: High, dtype: float64",1.353466,28.230145,1525153,23017021440,35.459198
438,438,TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,"0    858.73999
Name: Open, dtype: float64","0    837.280029
Name: Low, dtype: float64","0    850.450012
Name: Close, dtype: float64","0    859.5
Name: High, dtype: float64",2.190651,209.47044,44276762,806142410752,1626.0995
439,439,TXN,Texas Instruments,Information Technology,Semiconductors,"0    174.839996
Name: Open, dtype: float64","0    172.789993
Name: Low, dtype: float64","0    173.330002
Name: Close, dtype: float64","0    175.179993
Name: High, dtype: float64",1.058298,29.47789,4118577,159106891776,32.80901
440,440,TXT,Textron Inc.,Industrials,Aerospace & Defense,"0    49.59
Name: Open, dtype: float64","0    49.290001
Name: Low, dtype: float64","0    49.630001
Name: Close, dtype: float64","0    49.900002
Name: High, dtype: float64",1.7694320000000001,18.518656,1184180,11359067136,41.988155
441,441,TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,"0    509.660004
Name: Open, dtype: float64","0    509.410004
Name: Low, dtype: float64","0    515.840027
Name: Close, dtype: float64","0    519.76001
Name: High, dtype: float64",0.857142,25.016489,1770295,204445466624,42.302773
442,442,TJX,TJX Companies Inc.,Consumer Discretionary,Apparel Retail,"0    67.529999
Name: Open, dtype: float64","0    67.360001
Name: Low, dtype: float64","0    68.290001
Name: Close, dtype: float64","0    68.720001
Name: High, dtype: float64",0.9375,25.672932,7219225,81991024640,109.791
443,443,TSCO,Tractor Supply Company,Consumer Discretionary,Specialty Stores,"0    157.570007
Name: Open, dtype: float64","0    154.100006
Name: Low, dtype: float64","0    155.350006
Name: Close, dtype: float64","0    157.570007
Name: High, dtype: float64",0.9595579999999999,23.900002,1345091,18097809408,24.145166
444,444,TT,Trane Technologies plc,Industrials,Building Products,"0    153.520004
Name: Open, dtype: float64","0    152.669998
Name: Low, dtype: float64","0    155.240005
Name: Close, dtype: float64","0    155.789993
Name: High, dtype: float64",1.231092,,1326420,37277003776,0.0
445,445,TDG,TransDigm Group,Industrials,Aerospace & Defense,"0    573.409973
Name: Open, dtype: float64","0    571.77002
Name: Low, dtype: float64","0    577.48999
Name: Close, dtype: float64","0    585.150024
Name: High, dtype: float64",1.623424,34.76761,315024,31436187648,64.38015
446,446,TRV,The Travelers Companies Inc.,Financials,Property & Casualty Insurance,"0    143.279999
Name: Open, dtype: float64","0    142.669998
Name: Low, dtype: float64","0    145.020004
Name: Close, dtype: float64","0    145.550003
Name: High, dtype: float64",0.775735,13.890805,1467896,36734869504,16.526497
447,447,TFC,Truist Financial,Financials,Regional Banks,"0    51.98
Name: Open, dtype: float64","0    51.220001
Name: Low, dtype: float64","0    51.630001
Name: Close, dtype: float64","0    52.0
Name: High, dtype: float64",1.353991,,5563256,69603442688,0.0
448,448,TWTR,"Twitter, Inc.",Communication Services,Interactive Media & Services,"0    46.23
Name: Open, dtype: float64","0    46.18
Name: Low, dtype: float64","0    47.599998
Name: Close, dtype: float64","0    47.919998
Name: High, dtype: float64",0.8634449999999999,52.88889,17744712,37858660352,0.0
449,449,TYL,Tyler Technologies,Information Technology,Application Software,"0    426.649994
Name: Open, dtype: float64","0    426.649994
Name: Low, dtype: float64","0    430.179993
Name: Close, dtype: float64","0    430.660004
Name: High, dtype: float64",0.670693,73.15986,247637,17347825664,94.60743
450,450,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"0    64.599998
Name: Open, dtype: float64","0    64.25
Name: Low, dtype: float64","0    66.25
Name: Close, dtype: float64","0    66.57
Name: High, dtype: float64",0.750525,10.367763,2485095,24168200192,11.305461
451,451,UDR,"UDR, Inc.",Real Estate,Residential REITs,"0    38.380001
Name: Open, dtype: float64","0    38.110001
Name: Low, dtype: float64","0    39.470001
Name: Close, dtype: float64","0    39.599998
Name: High, dtype: float64",0.7599779999999999,,2168251,11623203840,89.09707
452,452,ULTA,Ulta Beauty,Consumer Discretionary,Specialty Stores,"0    294.649994
Name: Open, dtype: float64","0    290.700012
Name: Low, dtype: float64","0    295.399994
Name: Close, dtype: float64","0    296.859985
Name: High, dtype: float64",1.726365,27.867924,1025409,16642421760,73.61076
453,453,USB,U.S. Bancorp,Financials,Diversified Banks,"0    47.0
Name: Open, dtype: float64","0    45.189999
Name: Low, dtype: float64","0    45.580002
Name: Close, dtype: float64","0    47.450001
Name: High, dtype: float64",1.109768,12.948864,6961040,68663533568,15.0827265
454,454,UAA,Under Armour (Class A),Consumer Discretionary,"Apparel, Accessories & Luxury Goods","0    18.15
Name: Open, dtype: float64","0    18.120001
Name: Low, dtype: float64","0    18.610001
Name: Close, dtype: float64","0    18.82
Name: High, dtype: float64",1.1265749999999999,143.15385,6189082,7850181632,0.0
455,455,UA,Under Armour (Class C),Consumer Discretionary,"Apparel, Accessories & Luxury Goods","0    15.59
Name: Open, dtype: float64","0    15.55
Name: Low, dtype: float64","0    15.97
Name: Close, dtype: float64","0    16.139999
Name: High, dtype: float64",1.1265749999999999,106.46667,3925761,7849223168,0.0
456,456,UNP,Union Pacific Corp,Industrials,Railroads,"0    217.089996
Name: Open, dtype: float64","0    215.710007
Name: Low, dtype: float64","0    218.179993
Name: Close, dtype: float64","0    218.460007
Name: High, dtype: float64",1.100315,22.918066,2853409,147024723968,27.79363
457,457,UAL,United Airlines Holdings,Industrials,Airlines,"0    45.040001
Name: Open, dtype: float64","0    44.41
Name: Low, dtype: float64","0    45.18
Name: Close, dtype: float64","0    45.650002
Name: High, dtype: float64",1.620273,-7.7230773,18316611,13222469632,0.0
458,458,UNH,UnitedHealth Group Inc.,Health Care,Managed Health Care,"0    351.880005
Name: Open, dtype: float64","0    345.829987
Name: Low, dtype: float64","0    350.839996
Name: Close, dtype: float64","0    352.079987
Name: High, dtype: float64",0.7436969999999999,19.29813,3214282,332884344832,20.152794
